id,x,y,class,distance,vx,vy
12127,1823.952586,2275.976293,0,23.270953614092686,1804,2264
12128,2947.324723,2277.8468635,0,22.653732933324005,2925,2274
12129,1398.4,2278.3,0,104.84965426743182,1328,2356
12130,2606.2272725,2278.281818,2,17.535008929977355,2614,2294
12131,1484.9242425,2278.8560605,0,162.48136229665974,1462,2118
12132,1744.2142855,2278.4262675,0,50.060028108832185,1767,2323
12133,2939.2588235,2279.2117645,2,15.18145371193438,2925,2274
12134,3195.7,2278.7375,0,175.29449194498397,3368,2311
12135,2708.8307085,2279.6535435,0,36.743190821135215,2728,2311
12136,1439.85307,2280.2083335,0,135.1128638556376,1328,2356
12137,2198.8055555,2281.861111,0,39.77019240358173,2216,2246
12138,2451.719638,2280.3074935,2,85.72018951859353,2366,2280
12139,2506.4335795,2280.2693725,4,99.23440519157933,2602,2307
12140,2522.1602115,2279.9542255,0,84.2962973447207,2602,2307
12141,2633.2217195,2279.970588,0,16.78882103074595,2624,2294
12142,477.46875,2280.6770835,1,346.09342291443295,790,2132
12143,1896.5055555,2280.997222,2,32.41870245831673,1927,2292
12144,1982.8016395,2279.6188525,0,51.2138977456776,1935,2298
12145,2475.830769,2280.9923075,2,109.83076926938985,2366,2281
12146,2544.262238,2280.646853,0,63.46760998786914,2602,2307
12147,1009.0541665,2281.95,0,150.14783426346773,1109,2394
12148,1804.142857,2281.4417295,0,17.44231452742478,1804,2264
12149,2406.917683,2281.6189025,0,40.91945768693673,2366,2282
12150,2413.923759,2281.7765955,2,47.92427971561682,2366,2282
12151,1615.0350465,2279.433411,0,132.86772247371482,1675,2398
12152,1846.2727275,2279.909091,2,45.16727428941816,1804,2264
12153,2383.9036145,2281.137048,2,17.90413902758003,2366,2281
12154,2533.278182,2281.3545455,2,73.3510572911986,2602,2307
12155,1702.5,2282.5,0,74.46139939592862,1759,2331
12156,1916.1513945,2283.2808765,0,13.918166398735307,1927,2292
12157,2559.228261,2283.145652,2,48.92420322896634,2603,2305
12158,2653.1262135,2283.339806,2,27.381436028178427,2630,2298
12159,3116.0789475,2283.3157895,0,143.4360326616576,2974,2303
12160,4053.446043,2283.320144,0,41.61660388040565,4029,2317
12161,997.336283,2283.0663715,0,157.40093909005782,1109,2394
12162,1815.075,2283.415909,0,22.352475193952802,1804,2264
12163,1847.3035715,2286.1941965,2,48.65985679116037,1804,2264
12164,2583.5845865,2283.637218,4,28.137278389274034,2604,2303
12165,2597.722222,2283.5123455,0,17.51243408349228,2610,2296
12166,2614.096847,2283.8603605,2,9.335684309753244,2616,2293
12167,2689.611321,2283.1773585,2,47.208664251412245,2727,2312
12168,1181.8739315,2283.673077,2,125.09380637711295,1286,2353
12169,1355.2142855,2284.2857145,0,76.70434198955783,1328,2356
12170,2626.7972975,2284.581081,2,9.82552331593944,2624,2294
12171,2844.0703705,2284.462963,0,45.392086289865894,2889,2278
12172,2897.862745,2284.3186275,7,5.181298333311753,2895,2280
12173,4067.783019,2283.971698,0,50.94105707342137,4029,2317
12174,898.8161875,2284.5907715,1,179.64980645411313,804,2132
12175,2640.9210525,2284.526316,0,17.254109227648065,2629,2297
12176,2716.4576925,2284.480769,0,28.922214217724168,2728,2311
12177,3125.718182,2283.8030305,0,152.92786007581833,2974,2303
12178,478.2043011,2286.327957,1,347.8989453337467,790,2132
12179,2441.295652,2284.395652,0,75.33375311644959,2366,2282
12180,1141.8147795,2285.785029,0,113.08089892711516,1109,2394
12181,1220.469072,2285.3427835,0,94.19024083772699,1286,2353
12182,2184.390244,2285.7682925,0,50.80052915812074,2216,2246
12183,3097.4166665,2285.185484,2,124.69575193360207,2974,2303
12184,1166.1718105,2285.0781895,0,123.01453864664053,1109,2394
12185,1486.1414635,2286.2512195,0,169.97436019340975,1462,2118
12186,1941.7864585,2285.9609375,0,12.818453684088734,1930,2291
12187,2497.546392,2285.9948455,0,106.54469831852967,2602,2307
12188,5641.5,2286.0,0,192.12300747177574,5823,2223
12189,1623.984694,2286.530612,0,122.588685886456,1675,2398
12190,1827.4496755,2286.3295455,0,32.38048614971494,1804,2264
12191,2487.715909,2286.391234,0,116.12740715153778,2602,2307
12192,2541.7962965,2286.2407405,2,63.68227987520734,2602,2307
12193,5916.276245,2286.3756905,0,111.94366233803422,5824,2223
12194,813.489011,2287.370879,1,155.66037187091254,804,2132
12195,1310.5927835,2286.159794,0,54.52158939723137,1302,2340
12196,2460.3487395,2287.134454,0,94.48834458872169,2366,2282
12197,2706.8423645,2287.26601,2,31.79540566294094,2728,2311
12198,1196.03,2287.34125,0,111.38075395490243,1286,2353
12199,2427.333866,2287.5766775,6,61.58686913981711,2366,2282
12200,2551.493789,2287.462733,2,54.15332077911571,2602,2307
12201,1776.0392155,2288.980392,2,33.965697436223934,1784,2322
12202,2370.379717,2288.283019,0,7.658867328427085,2366,2282
12203,2874.185567,2288.170103,2,17.96937450614508,2889,2278
12204,972.525568,2288.2642045,1,172.64219947550623,1109,2394
12205,1916.286408,2288.8495145,0,11.167211488468128,1927,2292
12206,4164.3723405,2290.2845745,7,4.32969006904549,4161,2293
12207,1034.3892045,2288.0804925,0,129.55968846128542,1109,2394
12208,1452.8121825,2288.9796955,3,141.66792903013024,1328,2356
12209,2566.5511365,2288.001894,0,40.21759885956462,2603,2305
12210,3147.1985745,2288.258656,0,173.82477795687947,2974,2303
12211,1156.3584905,2289.5849055,0,114.65312286144912,1109,2394
12212,1746.4411765,2289.9632355,0,38.91134837464028,1767,2323
12213,2507.778716,2289.420608,2,95.84719808997215,2602,2307
12214,2530.013889,2289.4270835,4,74.09998361147126,2602,2307
12215,2894.9148935,2289.6950355,7,9.695409040499563,2895,2280
12216,1320.3793105,2290.0689655,0,53.206270877553415,1302,2340
12217,2392.25,2290.0,2,27.44198425770265,2366,2282
12218,2519.9074075,2289.8549385,0,83.86385918385736,2602,2307
12219,3244.270588,2290.0588235,0,125.4890444105378,3368,2311
12220,2653.323077,2289.9423075,0,24.484218287960232,2631,2300
12221,3214.2105265,2290.5645935,0,155.14125176182978,3368,2311
12222,1042.5341615,2289.962733,0,123.4563105407634,1109,2394
12223,2678.8530045,2290.7103005,6,48.028049444854034,2633,2305
12224,4666.6810345,2291.413793,0,316.8937011706562,4423,2494
12225,922.438341,2291.705157,1,198.83002235886536,804,2132
12226,2210.388112,2291.472028,0,45.81701231373931,2216,2246
12227,2976.958904,2291.609589,2,11.119062983459292,2973,2302
12228,4147.2857145,2291.7857145,5,0.3571429000000885,4147,2292
12229,1888.568182,2291.1045455,0,36.11455412360367,1923,2302
12230,2415.015528,2291.9829195,2,50.02180191538744,2366,2282
12231,2733.152778,2292.527778,2,18.59724277237257,2731,2311
12232,1805.033066,2292.1342685,0,28.153228756049387,1804,2264
12233,2050.7597765,2292.24581,0,89.3476401472699,2021,2208
12234,2074.8041665,2293.6791665,0,101.17216961642397,2021,2208
12235,2588.981818,2292.142424,2,18.531938570502852,2604,2303
12236,2655.0384615,2294.662393,0,24.342553353611482,2633,2305
12237,3227.7179485,2292.5384615,2,141.4916335930701,3368,2311
12238,1346.9514285,2293.63,0,64.58179173877575,1302,2340
12239,2085.671533,2292.8649635,2,106.48629265039924,2027,2204
12240,2437.4433655,2293.237864,0,72.32180902915151,2366,2282
12241,2921.527778,2293.111111,2,16.492820112752433,2918,2277
12242,3119.745098,2292.607843,0,146.11512761566553,2974,2303
12243,3135.1294645,2293.544643,2,161.4066544664567,2974,2303
12244,4154.9142855,2292.6836735,5,2.323188418986303,4153,2294
12245,1951.509978,2294.546563,6,16.867293815946155,1935,2298
12246,2379.108414,2294.341424,2,18.003923570798996,2366,2282
12247,2559.2934785,2293.8007245,2,44.699752262790525,2602,2307
12248,3189.8693465,2293.548995,0,178.98342742233717,3368,2311
12249,1125.685829,2294.0828875,0,101.30077126929912,1109,2394
12250,1289.0416665,2293.9375,0,47.85052051281388,1302,2340
12251,2064.1703295,2293.8997255,0,96.13761069484683,2021,2208
12252,2368.45625,2294.20625,2,12.450931817539013,2366,2282
12253,1783.630734,2294.46789,2,27.534586222256213,1784,2322
12254,4584.2032965,2294.8434065,0,256.22226979127134,4423,2494
12255,2639.390675,2294.324759,0,10.084253733604053,2630,2298
12256,2906.1091955,2295.0114945,0,16.011866842462542,2906,2279
12257,1768.6301775,2295.58284,2,27.419654103345366,1769,2323
12258,2123.5773195,2296.4716495,6,103.42246009477766,2206,2234
12259,2394.5714285,2295.75,0,31.707870103975875,2366,2282
12260,2493.6445625,2295.519894,0,108.96189090497474,2602,2307
12261,3199.859589,2296.650685,2,168.75159451755735,3368,2311
12262,3324.5401235,2295.3564815,6,46.189615028219286,3368,2311
12263,1043.5687285,2296.4725085,0,117.4430197516621,1109,2394
12264,1085.7272725,2293.709091,0,102.95574910288158,1109,2394
12265,1913.3415495,2297.1514085,2,10.807150669571742,1923,2302
12266,2033.0,2295.9508195,2,88.76568397033594,2021,2208
12267,890.3003665,2296.186813,1,185.48601785884355,804,2132
12268,1962.9083155,2296.4754795,0,27.94992373518155,1935,2298
12269,1239.6576085,2298.53125,0,71.51546669428774,1286,2353
12270,2537.1488765,2296.9897005,2,65.61916119009727,2602,2307
12271,2931.591912,2296.6047795,0,23.546323705822108,2925,2274
12272,2968.65099,2296.987624,7,4.338770464714324,2967,2301
12273,3211.0,2298.344086,0,157.5092764226139,3368,2311
12274,3334.357664,2300.424574,0,35.26537121055671,3368,2311
12275,1491.4185395,2297.011236,4,173.7391531306653,1328,2356
12276,1838.026515,2298.380682,0,48.37184116643017,1804,2264
12277,2403.069549,2297.9586465,0,40.35876436631029,2366,2282
12278,2581.282258,2297.4741935,2,22.802759110554913,2602,2307
12279,2957.261905,2297.3666665,0,5.212913441756726,2961,2301
12280,1179.044073,2297.3161095,3,119.3898942316531,1109,2394
12281,1928.0146445,2298.290795,5,1.0273690638738953,1929,2298
12282,2216.6839625,2298.231132,0,52.232088123133835,2217,2246
12283,2515.9666665,2298.025,2,86.5002028790813,2602,2307
12284,2750.6564105,2298.169231,3,23.058632675765562,2733,2313
12285,3096.4923665,2298.292621,0,122.58278536491163,2974,2303
12286,4109.519231,2298.4214745,2,35.5633028216657,4145,2296
12287,1278.6390975,2297.573935,2,48.43245561603029,1302,2340
12288,2423.436012,2298.6919645,0,59.81234950521014,2366,2282
12289,2483.824,2298.614,0,118.47316984026376,2602,2307
12290,2668.683071,2298.714567,0,36.23241951607048,2633,2305
12291,2689.0526315,2299.1282895,0,37.6233867729979,2721,2319
12292,4116.7482015,2299.1870505,0,28.430993816153812,4145,2296
12293,2359.469178,2299.390411,0,10.216623549128476,2356,2309
12294,2913.058201,2299.1455025,2,21.03670768760896,2907,2279
12295,3878.636,2299.888,0,143.51150838870035,4021,2318
12296,962.844,2300.4648,1,173.52351418479267,1109,2394
12297,1079.0367895,2301.4464885,0,97.28281695370414,1109,2394
12298,1899.951031,2300.6121135,3,23.090716768862787,1923,2302
12299,2551.6273765,2300.838403,2,50.74806869096744,2602,2307
12300,2716.1511195,2301.341418,0,15.208667869146483,2727,2312
12301,3154.192053,2300.923841,0,180.20401327536567,2974,2303
12302,2266.004,2301.114,0,40.22572574858039,2269,2261
12303,3166.9787235,2301.684397,0,192.98320790924535,2974,2303
12304,1159.354054,2301.5324325,0,105.28903928520735,1109,2394
12305,1545.709091,2302.1454545,0,155.84116725069097,1661,2407
12306,2207.96125,2302.635,6,57.20266363170973,2216,2246
12307,2648.8645835,2301.315104,0,16.28691094588831,2633,2305
12308,2742.98,2302.225,2,14.68676359856052,2733,2313
12309,3035.161654,2302.31203,0,61.1655231542788,2974,2303
12310,4149.0293105,2301.8965515,5,3.07400239062408,4148,2299
12311,4158.419872,2303.576923,5,2.126488336274508,4160,2305
12312,939.25,2302.6763805,1,192.75649399846628,1109,2394
12313,2880.07783,2302.688679,0,26.251399739326875,2889,2278
12314,1169.6136365,2303.068182,0,109.2822421738283,1109,2394
12315,1420.972826,2302.978261,0,107.02920713996888,1328,2356
12316,2561.4524495,2302.554755,2,40.79048975754115,2602,2307
12317,2891.044776,2303.085821,3,23.274202030020742,2894,2280
12318,1805.4299285,2303.7779095,6,27.3314998619779,1786,2323
12319,2447.6125,2303.5625,0,84.41292295910638,2366,2282
12320,2524.02439,2303.9862805,0,78.03382766529383,2602,2307
12321,2961.9791665,2303.782738,5,2.2173598741221023,2962,2306
12322,3202.354902,2304.5588235,0,165.77028456914027,3368,2311
12323,5287.811925,2303.972477,0,253.74940455441677,5112,2121
12324,1001.8086125,2304.035885,0,139.9411860100822,1109,2394
12325,1196.931915,2304.138298,0,101.59030311946147,1286,2353
12326,2057.3267045,2304.4176135,0,103.0339053557888,2021,2208
12327,2511.4948455,2304.3195875,0,90.54483752395299,2602,2307
12328,3368.6761365,2305.159091,6,5.879913138211624,3368,2311
12329,720.9692835,2304.334471,1,185.09403611773465,791,2133
12330,947.442857,2303.4785715,1,185.18865913441647,1109,2394
12331,971.511385,2306.4079695,1,163.01988547944433,1109,2394
12332,1761.768797,2304.545113,2,19.18197953835771,1767,2323
12333,1942.508721,2304.7093025,0,8.929650222284494,1934,2302
12334,2374.0338755,2305.612466,2,18.349279336002507,2356,2309
12335,2393.9965755,2304.287671,2,35.78475259564377,2366,2282
12336,2594.4280445,2304.7343175,0,7.903659107324087,2602,2307
12337,1128.593633,2305.4363295,0,90.70520484829572,1109,2394
12338,1843.4494535,2305.0956285,0,51.16333211645477,1807,2341
12339,2434.38,2304.74,0,72.0620010824013,2366,2282
12340,2906.6409265,2305.1679535,0,26.17041696566098,2907,2279
12341,1216.1574395,2305.0570935,0,84.71425819107368,1286,2353
12342,2491.2115385,2304.644231,0,110.81350481380102,2602,2307
12343,2672.4484125,2305.2698415,0,39.449335396243,2633,2305
12344,2724.389299,2305.797048,7,6.333077547741418,2728,2311
12345,5633.363635,2305.6363635,0,206.85917795185554,5823,2223
12346,1743.847222,2305.097222,0,29.121479859968794,1766,2324
12347,2754.7407405,2305.9467595,0,22.85624638997346,2733,2313
12348,2926.550633,2305.913502,2,29.4694026848985,2956,2307
12349,1270.242857,2305.425397,0,46.945918929445426,1302,2340
12350,1953.4338235,2306.3161765,0,19.83260667205158,1935,2299
12351,815.3476025,2306.9503425,1,175.31796948221037,804,2132
12352,946.5885415,2307.4583335,1,184.0297310020704,1109,2394
12353,1515.157258,2308.3669355,0,176.0641553716704,1661,2407
12354,1821.5976565,2306.96875,0,37.029954791418454,1807,2341
12355,2745.9653465,2307.1633665,0,14.218526663420104,2733,2313
12356,841.3860105,2308.23057,1,180.15251201032714,804,2132
12357,868.383721,2308.2008455,1,187.59531306703994,804,2132
12358,2322.6276595,2308.831915,0,8.836871223185403,2326,2317
12359,3183.789809,2307.6815285,0,184.24007903101008,3368,2311
12360,919.2698555,2308.1425995,1,208.25230119402835,1109,2394
12361,1030.4587155,2307.924312,0,116.52363466517545,1109,2394
12362,1336.932243,2308.4509345,0,47.07021494463701,1302,2340
12363,1603.255682,2307.8579545,0,113.69284413809534,1667,2402
12364,1784.736842,2309.773392,0,12.229439697656902,1785,2322
12365,1963.5650405,2308.5325205,2,29.345177148035024,1937,2321
12366,2129.931596,2308.07329,3,104.81881507883666,2213,2372
12367,2734.2272725,2308.173797,7,4.2898381305667455,2731,2311
12368,3162.309524,2307.1300365,0,188.31291461712823,2974,2306
12369,1455.322695,2307.920804,0,136.0980446225054,1328,2356
12370,1908.163158,2307.5,0,14.272638036920931,1922,2311
12371,2403.58867,2308.6502465,6,46.07758403909283,2366,2282
12372,2490.574074,2309.388889,0,111.4515310599714,2602,2307
12373,3141.453757,2308.679191,0,167.47518860365437,2974,2306
12374,3215.763158,2309.932331,0,152.2405858476197,3368,2311
12375,1663.807947,2308.804636,4,89.8947996796663,1675,2398
12376,2108.0,2309.0,0,122.4499897917513,2213,2372
12377,2213.689189,2309.6945945,6,62.306180736722446,2214,2372
12378,2540.053785,2308.996016,2,61.97836423058028,2602,2307
12379,2712.7012195,2308.4207315,2,13.350269801853111,2722,2318
12380,4151.9827585,2309.1609195,5,0.9958460497501938,4151,2309
12381,1262.4587815,2309.921147,0,49.09151193699732,1286,2353
12382,2364.466192,2310.6548045,2,8.473226476029186,2356,2311
12383,2505.226316,2310.236842,0,96.82780107523239,2602,2307
12384,2873.2263845,2310.0130295,0,35.68810731475819,2889,2278
12385,778.397059,2309.3161765,1,176.76602676257852,791,2133
12386,1539.546875,2310.734375,2,154.97719873873785,1661,2407
12387,2393.4825175,2310.688811,2,37.48380926122015,2356,2311
12388,2661.447791,2310.7208835,2,28.690099107536334,2633,2307
12389,2231.0,2310.3666665,0,62.29821635747069,2269,2261
12390,2627.667293,2310.276316,5,3.7830017816154045,2627,2314
12391,1996.4130435,2311.5347825,0,60.16228120887036,1937,2321
12392,2703.3045975,2311.183908,3,19.344729612725803,2721,2319
12393,3827.875,2311.0,0,193.251819202304,4021,2318
12394,4111.9261605,2310.9746835,0,34.1310110192611,4146,2309
12395,1048.712264,2312.0896225,0,101.70506897002814,1109,2394
12396,1527.75,2311.5,0,163.93844119058838,1661,2407
12397,2526.7439025,2311.8231705,2,75.41049784082846,2602,2307
12398,2642.9624725,2311.3995585,2,10.890682866936038,2633,2307
12399,2960.205584,2311.637056,5,2.253340881489655,2962,2313
12400,3222.274064,2311.339572,0,145.72633163645898,3368,2311
12401,4143.5520835,2311.6979165,7,3.642945049262284,4146,2309
12402,1942.5522875,2311.846405,0,9.55352227749953,1933,2312
12403,2427.529412,2312.4558825,3,68.65441952212201,2366,2282
12404,2567.3716215,2312.108108,0,35.00310507482056,2602,2307
12405,2769.70073,2312.8248175,2,35.0845147670765,2735,2318
12406,3827.125,2312.0,0,193.96782110700732,4021,2318
12407,4131.0957445,2312.0079785,0,15.204761315644863,4146,2309
12408,2653.852459,2312.0,4,21.443531573569885,2633,2307
12409,986.722222,2313.04321,1,146.64875328389743,1109,2394
12410,2262.2786885,2313.2786885,0,46.01006226424888,2290,2350
12411,2595.067729,2313.563745,0,8.69604517251765,2603,2310
12412,5642.82143,2313.3035715,0,201.54168827540505,5823,2223
12413,1777.275,2313.6,0,10.645920580203589,1775,2324
12414,2753.40625,2313.59375,0,18.9263065103839,2735,2318
12415,2889.85,2313.432353,0,33.688940724169704,2894,2280
12416,2223.3530305,2315.8242425,2,56.2757367275876,2220,2372
12417,2476.5612245,2314.8591835,6,115.34084403725392,2366,2282
12418,2671.869969,2313.876161,2,39.473485786776834,2633,2307
12419,4158.1058825,2313.6941175,5,0.3236899868892989,4158,2314
12420,1086.8125,2314.5390625,0,82.50045905707984,1109,2394
12421,4785.693182,2315.7357955,0,373.1476282697011,5097,2110
12422,2486.543956,2315.554945,2,115.77255797503553,2602,2307
12423,2520.919075,2315.546243,2,81.53008443679366,2602,2307
12424,3092.106095,2314.9571105,0,118.4452595280126,2974,2306
12425,3169.435943,2315.097865,4,195.64758869931788,2974,2306
12426,1932.647059,2316.1433825,5,0.6627547742469273,1932,2316
12427,2712.4375,2315.5208335,2,9.242348499419442,2721,2319
12428,2741.9957625,2314.105932,7,8.006525997274553,2735,2318
12429,683.15,2315.95,1,212.3730797441143,791,2133
12430,1542.769663,2317.1516855,0,148.4962363348798,1661,2407
12431,1761.632653,2316.2857145,0,8.595931804866936,1767,2323
12432,1953.3574005,2316.9566785,2,16.84971809466741,1937,2321
12433,980.0118645,2316.6525425,1,150.40135731262757,1109,2394
12434,1462.914508,2317.212435,0,140.37948449652933,1328,2356
12435,1894.634483,2316.4528735,2,27.36926405814173,1922,2316
12436,2617.298148,2316.4537035,5,4.332726173648084,2613,2317
12437,3111.3194445,2316.7083335,0,137.73633596163282,2974,2306
12438,882.1875,2315.328373,1,199.30523701869217,804,2132
12439,1883.765432,2317.111111,2,38.25070924572447,1922,2316
12440,2017.605469,2317.0664065,2,80.7013927422149,1937,2321
12441,2451.598131,2317.021028,0,92.48520115602271,2366,2282
12442,2582.347682,2317.705298,0,22.04290942779384,2603,2310
12443,3189.8069305,2316.1353135,2,178.26705097290173,3368,2311
12444,1134.346774,2319.032258,0,79.13672530996982,1109,2394
12445,1334.2296415,2317.908795,0,38.59725808358103,1328,2356
12446,2039.4185395,2317.4044945,0,102.48163197916776,1937,2321
12447,2424.75,2317.25,3,68.51368476443228,2366,2282
12448,2695.485294,2317.647059,0,24.89817072830682,2720,2322
12449,1835.7392855,2318.067857,2,36.76723695932239,1807,2341
12450,1148.7989555,2318.616188,0,85.24480025516115,1109,2394
12451,1366.957529,2319.1872585,0,53.59913247928233,1328,2356
12452,2106.893401,2318.3350255,0,118.90559212851382,2213,2372
12453,2385.673077,2314.309295,0,29.857041582262458,2356,2311
12454,2728.2969545,2318.3375635,5,0.7798859478170687,2729,2318
12455,4147.858209,2318.208955,7,6.958589862875008,4151,2312
12456,5620.233335,2318.4333335,0,224.10230159046674,5823,2223
12457,1511.88,2319.0975,0,173.10004016825067,1661,2407
12458,1568.5752895,2319.554054,0,127.23647504879914,1661,2407
12459,1792.3109245,2319.5714285,0,7.182121592907893,1786,2323
12460,2441.277778,2320.6666665,0,84.6277434346415,2366,2282
12461,2638.002604,2320.3958335,2,11.365170739612156,2628,2315
12462,3079.9520835,2319.4,0,106.79608606119862,2974,2306
12463,2806.390625,2320.434375,4,71.39194646128686,2735,2320
12464,3232.9429225,2317.913242,6,135.23389773940409,3368,2311
12465,942.9106555,2320.6918035,1,181.54823609862567,1109,2394
12466,1215.909091,2320.2797205,0,77.35213128934711,1286,2353
12467,2914.85,2320.647059,0,42.38042028283192,2907,2279
12468,1396.3209875,2320.9876545,0,76.76992686193282,1328,2356
12469,1815.235294,2321.3088235,2,21.343910120233094,1807,2341
12470,2757.1186045,2321.832558,0,22.134267953803715,2735,2321
12471,2957.209607,2321.2554585,3,6.5066326267639845,2959,2315
12472,2251.347826,2322.1645965,3,47.63192461925181,2290,2350
12473,2743.085821,2322.6119405,7,8.244928951760778,2735,2321
12474,3243.811594,2319.9975845,0,124.51392175839426,3368,2311
12475,4121.147287,2321.3372095,0,27.746424665301827,4146,2309
12476,1660.008278,2322.8990065,0,76.5827066197869,1675,2398
12477,1756.055195,2322.0876625,0,8.841186074386778,1760,2330
12478,1850.1542855,2322.4085715,0,46.98865363772535,1807,2341
12479,2665.910909,2322.0872725,3,36.20433292708963,2633,2307
12480,1177.162896,2321.9773755,0,99.16369714252694,1109,2394
12481,2480.6585365,2322.02439,6,121.44353332802021,2366,2282
12482,2527.5,2322.617647,0,76.11938582133077,2602,2307
12483,2676.2892155,2322.995098,2,43.72210998608196,2720,2322
12484,4158.596726,2321.4732145,7,5.505647907565822,4158,2316
12485,1075.362893,2323.909434,0,77.74408279431809,1109,2394
12486,1729.831731,2324.418269,6,29.901623691912206,1759,2331
12487,2188.346939,2323.0612245,0,54.79760180983379,2213,2372
12488,2358.0668105,2322.784483,0,11.212064940063321,2355,2312
12489,2491.073705,2324.926295,2,112.36545276397948,2602,2307
12490,2654.7477065,2322.093272,2,26.472053144327898,2633,2307
12491,2941.7482875,2324.1267125,3,19.51713260805258,2959,2315
12492,3220.396755,2323.2905605,0,148.11406351840503,3368,2311
12493,992.4393065,2323.602601,0,136.16970681897692,1109,2394
12494,1883.0324675,2323.7272725,2,39.107213521648745,1912,2350
12495,2239.7959185,2323.0612245,0,52.79092854551832,2220,2372
12496,2377.9476985,2323.1820085,2,25.10184854828381,2356,2311
12497,3682.56383,2323.787234,0,314.8236276038374,3368,2311
12498,3989.731818,2326.1045455,0,32.30143748111961,4021,2318
12499,1132.380435,2323.869565,0,73.92511517798573,1109,2394
12500,2572.3300655,2323.885621,2,33.666828671408,2603,2310
12501,4578.6363635,2324.0,0,230.4835734786843,4423,2494
12502,1002.8897435,2324.2179485,0,126.9996899446783,1109,2394
12503,2553.2881775,2324.9876845,2,51.92201828649417,2603,2310
12504,2591.643454,2325.011142,2,18.64637061720793,2605,2312
12505,2690.704947,2324.803887,2,29.428929857906283,2720,2322
12506,2701.7820515,2324.9358975,0,18.452998175883614,2720,2322
12507,1188.977612,2325.783582,0,100.76744108080389,1286,2353
12508,2017.398148,2324.722222,2,80.39862786420666,1937,2325
12509,2604.6044305,2323.285865,7,8.283976643349058,2610,2317
12510,1327.2820515,2325.4615385,0,29.164173069635165,1302,2340
12511,1625.5586205,2325.934483,0,86.62188413640234,1667,2402
12512,2226.6629465,2325.859375,4,46.619224912609695,2220,2372
12513,2507.655,2327.367,0,96.51835946595844,2602,2307
12514,2631.3280755,2325.522082,2,10.459554634324732,2627,2316
12515,3180.2048195,2326.740964,0,188.45372844992164,3368,2311
12516,3200.054348,2325.8152175,0,168.59784309200808,3368,2311
12517,4618.0657895,2325.4394735,0,257.8047969437645,4423,2494
12518,1045.4147285,2326.3139535,4,92.86811962416856,1109,2394
12519,2980.44958,2324.9033615,0,15.810634844182513,2969,2314
12520,3147.4946525,2326.358289,0,174.68501474683876,2974,2306
12521,3169.3633255,2325.9897495,0,196.38334714402768,2974,2306
12522,4037.203629,2325.889113,0,12.096109237949808,4029,2317
12523,4141.5,2324.8229165,0,15.726506941020517,4149,2311
12524,4239.042601,2326.1860985,0,78.72453336474541,4162,2310
12525,1568.27,2328.6333335,0,121.40917312263615,1661,2407
12526,2618.927835,2326.226804,2,10.755240668699088,2612,2318
12527,4799.951613,2326.7258065,0,367.7061590759355,5097,2110
12528,2544.463303,2327.2538225,0,60.9974493526681,2602,2307
12529,3376.6830985,2328.0669015,0,19.148768272956936,3368,2311
12530,2050.6464645,2327.621212,2,102.37263968804709,1986,2407
12531,2120.414304,2327.294459,0,102.81389254330904,2213,2372
12532,2973.2312255,2327.561265,0,14.206026102752022,2969,2314
12533,2166.398089,2329.0286625,0,63.38985688097786,2213,2372
12534,4130.8846155,2328.8846155,0,24.826081450073453,4147,2310
12535,4143.030303,2329.25,0,17.855983486546457,4155,2316
12536,1816.15625,2328.4375,0,15.545202485413306,1807,2341
12537,1833.7588235,2328.4058825,0,29.574421899809927,1807,2341
12538,1969.184295,2329.4134615,0,32.485496564759586,1937,2325
12539,980.134434,2328.811321,1,144.41571233860034,1109,2394
12540,1943.242424,2329.4498835,0,7.666115089101394,1937,2325
12541,2454.7015505,2328.850775,3,100.30277283906292,2356,2311
12542,2682.590909,2328.590909,0,37.98526254868539,2720,2322
12543,1955.5535715,2329.5142855,0,19.09486289505963,1937,2325
12544,2031.5189655,2329.598276,0,89.79422641997832,1986,2407
12545,2564.477966,2329.2711865,0,43.0734922268319,2603,2310
12546,3189.068182,2330.0738635,0,179.94556888570986,3368,2311
12547,1804.1567695,2327.8562945,0,13.272320556212593,1806,2341
12548,2009.2387755,2330.912245,0,72.48030992400227,1937,2325
12549,2428.448718,2330.320513,6,74.98065725523291,2356,2311
12550,2581.505319,2330.5731385,2,29.753576911557122,2603,2310
12551,2720.3357145,2328.6785715,5,3.153504638671552,2722,2326
12552,1863.658186,2330.414823,2,52.1585097460801,1912,2350
12553,1984.4343435,2330.7929295,0,47.78676569373541,1937,2325
12554,2357.955357,2332.7285715,0,19.968652669322832,2338,2332
12555,1845.911315,2330.3608565,0,40.339581175847904,1807,2341
12556,1927.739458,2329.802711,5,0.32681046997467067,1928,2330
12557,2346.669776,2330.550373,0,8.68142732097137,2338,2331
12558,2403.637097,2331.1021505,2,51.70483019324245,2356,2311
12559,2647.8693695,2331.2447445,0,25.6648313494909,2628,2315
12560,3339.6340205,2332.902062,0,35.83753776204863,3368,2311
12561,2371.4518715,2332.160428,2,26.02127846581907,2355,2312
12562,2535.9367815,2331.887931,0,70.54471489090805,2603,2310
12563,5897.327435,2332.579646,0,131.8507168777045,5824,2223
12564,1777.5052265,2332.5365855,5,4.5289975507955305,1773,2333
12565,1884.530488,2332.632114,2,32.499500821199305,1912,2350
12566,2230.6804125,2332.969072,4,40.46584426045437,2220,2372
